date,fetched_at,source_name,source_type,page_type,category,priority,asin,image_url,display_rank,display_order,rank,rank_basis,position,title,price,price_display,rating,review_count,review_rating,bought_past_month,badge,sponsored,product_url,page_url
2026-06-15,2026-06-15T08:01:08+00:00,Competitor Store 23,seller,seller,LBB Trading,1,B0DBVFDWDX,https://m.media-amazon.com/images/I/81Ai82YEjYL._AC_UY218_.jpg,9,9,9,display_order,9,"Custom Embroidered Name Patch, 2”–11” – Personalized Name Tag Iron On, Sew On or Hook and Loop, Custom Text Patch for Unif...",,,,,,,,no,https://www.amazon.com/Embroidered-Patches-Personalized-Backpack-Christmas/dp/B0DBVFDWDX/ref=sr_1_8?dib=eyJ2IjoiMSJ9.XtTLucYs6LQm9qDL9YyBwYQFrAWFEQbRVnMFCJ9kHQQJjgN4V_AEtuTXTXPHOXbASyS5UIjxDIcVgVQXSwVT68KzkmhZ_V4DUblM_flxYU2_p26X8bpMKVlAyYaHKmIcQm-bbnNku3GEMbOOlXSY2VXkpHvIFWjxJ4-ptp7dyFhgfOdt3Aa43ldzzDOHqcWbp-ET-Ke8Xw8UDph_nishGrfvxhiV4sA-zyyR9_Qnotk.q3jY9cRrY-U8gewBa2aSqynS9ZiA2a--YaZVyNWvfzs&dib_tag=se&m=A3D2FVIUCX0QRY&marketplaceID=ATVPDKIKX0DER&nsdOptOutParam=true&qid=1781510676&s=merchant-items&sr=1-8,https://www.amazon.com/s?i=merchant-items&me=A3D2FVIUCX0QRY&s=exact-aware-popularity-rank&ds=v1%3ARtonIjCU68ua8hSvZgLqgUzSjjaLw8N1%2FsWfBw6CWC4&marketplaceID=ATVPDKIKX0DER&qid=1776152167&ref=sr_st_exact-aware-popularity-rank
2026-06-15,2026-06-15T08:01:08+00:00,Competitor Store 23,seller,seller,LBB Trading,1,B0DWFP83CH,https://m.media-amazon.com/images/I/81bRlOsxh-L._AC_UY218_.jpg,10,10,10,display_order,10,"Custom Patches, Custom Embroidered Logo Patch, Design Your Own Iron-On Patches, Customized Embroidery Patch, Personalized ...",,,,,,,,no,https://www.amazon.com/Embroidered-Customized-Embroidery-Personalized-Backpacks/dp/B0DWFP83CH/ref=sr_1_9?dib=eyJ2IjoiMSJ9.XtTLucYs6LQm9qDL9YyBwYQFrAWFEQbRVnMFCJ9kHQQJjgN4V_AEtuTXTXPHOXbASyS5UIjxDIcVgVQXSwVT68KzkmhZ_V4DUblM_flxYU2_p26X8bpMKVlAyYaHKmIcQm-bbnNku3GEMbOOlXSY2VXkpHvIFWjxJ4-ptp7dyFhgfOdt3Aa43ldzzDOHqcWbp-ET-Ke8Xw8UDph_nishGrfvxhiV4sA-zyyR9_Qnotk.q3jY9cRrY-U8gewBa2aSqynS9ZiA2a--YaZVyNWvfzs&dib_tag=se&m=A3D2FVIUCX0QRY&marketplaceID=ATVPDKIKX0DER&nsdOptOutParam=true&qid=1781510676&s=merchant-items&sr=1-9,https://www.amazon.com/s?i=merchant-items&me=A3D2FVIUCX0QRY&s=exact-aware-popularity-rank&ds=v1%3ARtonIjCU68ua8hSvZgLqgUzSjjaLw8N1%2FsWfBw6CWC4&marketplaceID=ATVPDKIKX0DER&qid=1776152167&ref=sr_st_exact-aware-popularity-rank
2026-06-15,2026-06-15T08:01:08+00:00,Competitor Store 23,seller,seller,LBB Trading,1,B0F89YZVHP,https://m.media-amazon.com/images/I/81go5gdXOPL._AC_UY218_.jpg,11,11,11,display_order,11,"Custom Photo Outline Trucker Hat Dad and Son Matching Hat, Papa Gifts from Daughter Son for Men, Unique Daddy, Fathers Day...",,,,,,,,no,https://www.amazon.com/Matching-Daughter-Baseball-Birthday-Christmas/dp/B0F89YZVHP/ref=sr_1_10?dib=eyJ2IjoiMSJ9.XtTLucYs6LQm9qDL9YyBwYQFrAWFEQbRVnMFCJ9kHQQJjgN4V_AEtuTXTXPHOXbASyS5UIjxDIcVgVQXSwVT68KzkmhZ_V4DUblM_flxYU2_p26X8bpMKVlAyYaHKmIcQm-bbnNku3GEMbOOlXSY2VXkpHvIFWjxJ4-ptp7dyFhgfOdt3Aa43ldzzDOHqcWbp-ET-Ke8Xw8UDph_nishGrfvxhiV4sA-zyyR9_Qnotk.q3jY9cRrY-U8gewBa2aSqynS9ZiA2a--YaZVyNWvfzs&dib_tag=se&m=A3D2FVIUCX0QRY&marketplaceID=ATVPDKIKX0DER&nsdOptOutParam=true&qid=1781510676&s=merchant-items&sr=1-10,https://www.amazon.com/s?i=merchant-items&me=A3D2FVIUCX0QRY&s=exact-aware-popularity-rank&ds=v1%3ARtonIjCU68ua8hSvZgLqgUzSjjaLw8N1%2FsWfBw6CWC4&marketplaceID=ATVPDKIKX0DER&qid=1776152167&ref=sr_st_exact-aware-popularity-rank
2026-06-15,2026-06-15T08:01:08+00:00,Competitor Store 23,seller,seller,LBB Trading,1,B0GTC7WGK3,https://m.media-amazon.com/images/I/81ugEqa+NYL._AC_UY218_.jpg,12,12,12,display_order,12,"Noni Personalized Family Portrait Wall Art, Custom Watercolor Portrait From Photo, Personalized Family Art, Mother's Day, ...",,,,,,,,no,https://www.amazon.com/Noni-Personalized-Portrait-Watercolor-Birhtday/dp/B0GTC7WGK3/ref=sr_1_11?dib=eyJ2IjoiMSJ9.XtTLucYs6LQm9qDL9YyBwYQFrAWFEQbRVnMFCJ9kHQQJjgN4V_AEtuTXTXPHOXbASyS5UIjxDIcVgVQXSwVT68KzkmhZ_V4DUblM_flxYU2_p26X8bpMKVlAyYaHKmIcQm-bbnNku3GEMbOOlXSY2VXkpHvIFWjxJ4-ptp7dyFhgfOdt3Aa43ldzzDOHqcWbp-ET-Ke8Xw8UDph_nishGrfvxhiV4sA-zyyR9_Qnotk.q3jY9cRrY-U8gewBa2aSqynS9ZiA2a--YaZVyNWvfzs&dib_tag=se&m=A3D2FVIUCX0QRY&marketplaceID=ATVPDKIKX0DER&nsdOptOutParam=true&qid=1781510676&s=merchant-items&sr=1-11,https://www.amazon.com/s?i=merchant-items&me=A3D2FVIUCX0QRY&s=exact-aware-popularity-rank&ds=v1%3ARtonIjCU68ua8hSvZgLqgUzSjjaLw8N1%2FsWfBw6CWC4&marketplaceID=ATVPDKIKX0DER&qid=1776152167&ref=sr_st_exact-aware-popularity-rank
2026-06-15,2026-06-15T08:01:08+00:00,Competitor Store 23,seller,seller,LBB Trading,1,B0GS111D5Y,https://m.media-amazon.com/images/I/81T3R85j78L._AC_UY218_.jpg,13,13,13,display_order,13,"Personalized Family Stained Glass Sun Catcher, Custom Photo Family Portrait Faux Window Hanging Ornament, Custom Photo Gif...",,,,,,,,no,https://www.amazon.com/Personalized-Stained-Portrait-Ornament-Christmas/dp/B0GS111D5Y/ref=sr_1_12?dib=eyJ2IjoiMSJ9.XtTLucYs6LQm9qDL9YyBwYQFrAWFEQbRVnMFCJ9kHQQJjgN4V_AEtuTXTXPHOXbASyS5UIjxDIcVgVQXSwVT68KzkmhZ_V4DUblM_flxYU2_p26X8bpMKVlAyYaHKmIcQm-bbnNku3GEMbOOlXSY2VXkpHvIFWjxJ4-ptp7dyFhgfOdt3Aa43ldzzDOHqcWbp-ET-Ke8Xw8UDph_nishGrfvxhiV4sA-zyyR9_Qnotk.q3jY9cRrY-U8gewBa2aSqynS9ZiA2a--YaZVyNWvfzs&dib_tag=se&m=A3D2FVIUCX0QRY&marketplaceID=ATVPDKIKX0DER&nsdOptOutParam=true&qid=1781510676&s=merchant-items&sr=1-12,https://www.amazon.com/s?i=merchant-items&me=A3D2FVIUCX0QRY&s=exact-aware-popularity-rank&ds=v1%3ARtonIjCU68ua8hSvZgLqgUzSjjaLw8N1%2FsWfBw6CWC4&marketplaceID=ATVPDKIKX0DER&qid=1776152167&ref=sr_st_exact-aware-popularity-rank
2026-06-15,2026-06-15T08:01:08+00:00,Competitor Store 23,seller,seller,LBB Trading,1,B0DF1W27SR,https://m.media-amazon.com/images/I/61AkDaLuuBL._AC_UY218_.jpg,14,14,14,display_order,14,"Noni Customized Logo Image Text Napkins Pack 50 100 200 500 1000, Personalized Napkins For Party, Printed Business Wedding...",,,,,,,,no,https://www.amazon.com/Personalized-Portrait-Cocktail-Customized-Engagement/dp/B0DF1W27SR/ref=sr_1_13?dib=eyJ2IjoiMSJ9.XtTLucYs6LQm9qDL9YyBwYQFrAWFEQbRVnMFCJ9kHQQJjgN4V_AEtuTXTXPHOXbASyS5UIjxDIcVgVQXSwVT68KzkmhZ_V4DUblM_flxYU2_p26X8bpMKVlAyYaHKmIcQm-bbnNku3GEMbOOlXSY2VXkpHvIFWjxJ4-ptp7dyFhgfOdt3Aa43ldzzDOHqcWbp-ET-Ke8Xw8UDph_nishGrfvxhiV4sA-zyyR9_Qnotk.q3jY9cRrY-U8gewBa2aSqynS9ZiA2a--YaZVyNWvfzs&dib_tag=se&m=A3D2FVIUCX0QRY&marketplaceID=ATVPDKIKX0DER&nsdOptOutParam=true&qid=1781510676&s=merchant-items&sr=1-13,https://www.amazon.com/s?i=merchant-items&me=A3D2FVIUCX0QRY&s=exact-aware-popularity-rank&ds=v1%3ARtonIjCU68ua8hSvZgLqgUzSjjaLw8N1%2FsWfBw6CWC4&marketplaceID=ATVPDKIKX0DER&qid=1776152167&ref=sr_st_exact-aware-popularity-rank
2026-06-15,2026-06-15T08:01:08+00:00,Competitor Store 23,seller,seller,LBB Trading,1,B0DJGYS57Q,https://m.media-amazon.com/images/I/91kWpD6XZUL._AC_UY218_.jpg,15,15,15,display_order,15,"Customized Embroidered Logo Patches - Personalized Image Patches - Embroidered Patch Iron On, Sew on, Hook & Loop - Name T...",,,,,,,,no,https://www.amazon.com/Customized-Logo-Embroidered-Patches-Personalized/dp/B0DJGYS57Q/ref=sr_1_14?dib=eyJ2IjoiMSJ9.XtTLucYs6LQm9qDL9YyBwYQFrAWFEQbRVnMFCJ9kHQQJjgN4V_AEtuTXTXPHOXbASyS5UIjxDIcVgVQXSwVT68KzkmhZ_V4DUblM_flxYU2_p26X8bpMKVlAyYaHKmIcQm-bbnNku3GEMbOOlXSY2VXkpHvIFWjxJ4-ptp7dyFhgfOdt3Aa43ldzzDOHqcWbp-ET-Ke8Xw8UDph_nishGrfvxhiV4sA-zyyR9_Qnotk.q3jY9cRrY-U8gewBa2aSqynS9ZiA2a--YaZVyNWvfzs&dib_tag=se&m=A3D2FVIUCX0QRY&marketplaceID=ATVPDKIKX0DER&nsdOptOutParam=true&qid=1781510676&s=merchant-items&sr=1-14,https://www.amazon.com/s?i=merchant-items&me=A3D2FVIUCX0QRY&s=exact-aware-popularity-rank&ds=v1%3ARtonIjCU68ua8hSvZgLqgUzSjjaLw8N1%2FsWfBw6CWC4&marketplaceID=ATVPDKIKX0DER&qid=1776152167&ref=sr_st_exact-aware-popularity-rank
2026-06-15,2026-06-15T08:01:08+00:00,Competitor Store 23,seller,seller,LBB Trading,1,B0G4VMCB61,https://m.media-amazon.com/images/I/61KKoGv2rZL._AC_UY218_.jpg,16,16,16,display_order,16,Noni Women's American Flag Pattern Long Sleeve Lightweight Round Neck Sweater Casual Loose Pullover Sweater,,,,,,,,no,https://www.amazon.com/Noni-American-Lightweight-Pullover-Independences/dp/B0G4VMCB61/ref=sr_1_15?dib=eyJ2IjoiMSJ9.XtTLucYs6LQm9qDL9YyBwYQFrAWFEQbRVnMFCJ9kHQQJjgN4V_AEtuTXTXPHOXbASyS5UIjxDIcVgVQXSwVT68KzkmhZ_V4DUblM_flxYU2_p26X8bpMKVlAyYaHKmIcQm-bbnNku3GEMbOOlXSY2VXkpHvIFWjxJ4-ptp7dyFhgfOdt3Aa43ldzzDOHqcWbp-ET-Ke8Xw8UDph_nishGrfvxhiV4sA-zyyR9_Qnotk.q3jY9cRrY-U8gewBa2aSqynS9ZiA2a--YaZVyNWvfzs&dib_tag=se&m=A3D2FVIUCX0QRY&marketplaceID=ATVPDKIKX0DER&nsdOptOutParam=true&qid=1781510676&s=merchant-items&sr=1-15,https://www.amazon.com/s?i=merchant-items&me=A3D2FVIUCX0QRY&s=exact-aware-popularity-rank&ds=v1%3ARtonIjCU68ua8hSvZgLqgUzSjjaLw8N1%2FsWfBw6CWC4&marketplaceID=ATVPDKIKX0DER&qid=1776152167&ref=sr_st_exact-aware-popularity-rank
2026-06-15,2026-06-15T08:01:08+00:00,Competitor Store 23,seller,seller,LBB Trading,1,B0F4R6KLLF,,17,17,17,display_order,17,White,,,,,,,,no,https://www.amazon.com/Noni-American-Lightweight-Pullover-Independences/dp/B0F4R6KLLF/ref=is_sr_dp_2?dib=eyJ2IjoiMSJ9.XtTLucYs6LQm9qDL9YyBwYQFrAWFEQbRVnMFCJ9kHQQJjgN4V_AEtuTXTXPHOXbASyS5UIjxDIcVgVQXSwVT68KzkmhZ_V4DUblM_flxYU2_p26X8bpMKVlAyYaHKmIcQm-bbnNku3GEMbOOlXSY2VXkpHvIFWjxJ4-ptp7dyFhgfOdt3Aa43ldzzDOHqcWbp-ET-Ke8Xw8UDph_nishGrfvxhiV4sA-zyyR9_Qnotk.q3jY9cRrY-U8gewBa2aSqynS9ZiA2a--YaZVyNWvfzs&dib_tag=se&m=A3D2FVIUCX0QRY&marketplaceID=ATVPDKIKX0DER&nsdOptOutParam=true&qid=1781510676&s=merchant-items&sr=1-15,https://www.amazon.com/s?i=merchant-items&me=A3D2FVIUCX0QRY&s=exact-aware-popularity-rank&ds=v1%3ARtonIjCU68ua8hSvZgLqgUzSjjaLw8N1%2FsWfBw6CWC4&marketplaceID=ATVPDKIKX0DER&qid=1776152167&ref=sr_st_exact-aware-popularity-rank
2026-06-15,2026-06-15T08:01:08+00:00,Competitor Store 23,seller,seller,LBB Trading,1,B0G4VR4RKH,,18,18,18,display_order,18,Black,,,,,,,,no,https://www.amazon.com/Noni-American-Lightweight-Pullover-Independences/dp/B0G4VR4RKH/ref=is_sr_dp_3?dib=eyJ2IjoiMSJ9.XtTLucYs6LQm9qDL9YyBwYQFrAWFEQbRVnMFCJ9kHQQJjgN4V_AEtuTXTXPHOXbASyS5UIjxDIcVgVQXSwVT68KzkmhZ_V4DUblM_flxYU2_p26X8bpMKVlAyYaHKmIcQm-bbnNku3GEMbOOlXSY2VXkpHvIFWjxJ4-ptp7dyFhgfOdt3Aa43ldzzDOHqcWbp-ET-Ke8Xw8UDph_nishGrfvxhiV4sA-zyyR9_Qnotk.q3jY9cRrY-U8gewBa2aSqynS9ZiA2a--YaZVyNWvfzs&dib_tag=se&m=A3D2FVIUCX0QRY&marketplaceID=ATVPDKIKX0DER&nsdOptOutParam=true&qid=1781510676&s=merchant-items&sr=1-15,https://www.amazon.com/s?i=merchant-items&me=A3D2FVIUCX0QRY&s=exact-aware-popularity-rank&ds=v1%3ARtonIjCU68ua8hSvZgLqgUzSjjaLw8N1%2FsWfBw6CWC4&marketplaceID=ATVPDKIKX0DER&qid=1776152167&ref=sr_st_exact-aware-popularity-rank
2026-06-15,2026-06-15T08:01:08+00:00,Competitor Store 23,seller,seller,LBB Trading,1,B0G4VNCHKT,,19,19,19,display_order,19,Dark Brown,,,,,,,,no,https://www.amazon.com/Noni-American-Lightweight-Pullover-Independences/dp/B0G4VNCHKT/ref=is_sr_dp_4?dib=eyJ2IjoiMSJ9.XtTLucYs6LQm9qDL9YyBwYQFrAWFEQbRVnMFCJ9kHQQJjgN4V_AEtuTXTXPHOXbASyS5UIjxDIcVgVQXSwVT68KzkmhZ_V4DUblM_flxYU2_p26X8bpMKVlAyYaHKmIcQm-bbnNku3GEMbOOlXSY2VXkpHvIFWjxJ4-ptp7dyFhgfOdt3Aa43ldzzDOHqcWbp-ET-Ke8Xw8UDph_nishGrfvxhiV4sA-zyyR9_Qnotk.q3jY9cRrY-U8gewBa2aSqynS9ZiA2a--YaZVyNWvfzs&dib_tag=se&m=A3D2FVIUCX0QRY&marketplaceID=ATVPDKIKX0DER&nsdOptOutParam=true&qid=1781510676&s=merchant-items&sr=1-15,https://www.amazon.com/s?i=merchant-items&me=A3D2FVIUCX0QRY&s=exact-aware-popularity-rank&ds=v1%3ARtonIjCU68ua8hSvZgLqgUzSjjaLw8N1%2FsWfBw6CWC4&marketplaceID=ATVPDKIKX0DER&qid=1776152167&ref=sr_st_exact-aware-popularity-rank
2026-06-15,2026-06-15T08:01:08+00:00,Competitor Store 23,seller,seller,LBB Trading,1,B0G4VPM7WF,,20,20,20,display_order,20,Dark Red,,,,,,,,no,https://www.amazon.com/Noni-American-Lightweight-Pullover-Independences/dp/B0G4VPM7WF/ref=is_sr_dp_5?dib=eyJ2IjoiMSJ9.XtTLucYs6LQm9qDL9YyBwYQFrAWFEQbRVnMFCJ9kHQQJjgN4V_AEtuTXTXPHOXbASyS5UIjxDIcVgVQXSwVT68KzkmhZ_V4DUblM_flxYU2_p26X8bpMKVlAyYaHKmIcQm-bbnNku3GEMbOOlXSY2VXkpHvIFWjxJ4-ptp7dyFhgfOdt3Aa43ldzzDOHqcWbp-ET-Ke8Xw8UDph_nishGrfvxhiV4sA-zyyR9_Qnotk.q3jY9cRrY-U8gewBa2aSqynS9ZiA2a--YaZVyNWvfzs&dib_tag=se&m=A3D2FVIUCX0QRY&marketplaceID=ATVPDKIKX0DER&nsdOptOutParam=true&qid=1781510676&s=merchant-items&sr=1-15,https://www.amazon.com/s?i=merchant-items&me=A3D2FVIUCX0QRY&s=exact-aware-popularity-rank&ds=v1%3ARtonIjCU68ua8hSvZgLqgUzSjjaLw8N1%2FsWfBw6CWC4&marketplaceID=ATVPDKIKX0DER&qid=1776152167&ref=sr_st_exact-aware-popularity-rank
2026-06-15,2026-06-15T08:01:08+00:00,Competitor Store 23,seller,seller,LBB Trading,1,B0G4VNM3P4,,21,21,21,display_order,21,Oatmeal,,,,,,,,no,https://www.amazon.com/Noni-American-Lightweight-Pullover-Independences/dp/B0G4VNM3P4/ref=is_sr_dp_6?dib=eyJ2IjoiMSJ9.XtTLucYs6LQm9qDL9YyBwYQFrAWFEQbRVnMFCJ9kHQQJjgN4V_AEtuTXTXPHOXbASyS5UIjxDIcVgVQXSwVT68KzkmhZ_V4DUblM_flxYU2_p26X8bpMKVlAyYaHKmIcQm-bbnNku3GEMbOOlXSY2VXkpHvIFWjxJ4-ptp7dyFhgfOdt3Aa43ldzzDOHqcWbp-ET-Ke8Xw8UDph_nishGrfvxhiV4sA-zyyR9_Qnotk.q3jY9cRrY-U8gewBa2aSqynS9ZiA2a--YaZVyNWvfzs&dib_tag=se&m=A3D2FVIUCX0QRY&marketplaceID=ATVPDKIKX0DER&nsdOptOutParam=true&qid=1781510676&s=merchant-items&sr=1-15,https://www.amazon.com/s?i=merchant-items&me=A3D2FVIUCX0QRY&s=exact-aware-popularity-rank&ds=v1%3ARtonIjCU68ua8hSvZgLqgUzSjjaLw8N1%2FsWfBw6CWC4&marketplaceID=ATVPDKIKX0DER&qid=1776152167&ref=sr_st_exact-aware-popularity-rank
2026-06-15,2026-06-15T08:01:08+00:00,Competitor Store 23,seller,seller,LBB Trading,1,B0GQXDPTRW,https://m.media-amazon.com/images/I/61D5FntxAcL._AC_UY218_.jpg,22,22,22,display_order,22,"Custom Baby Name Announcement Wooden Signs, Baby Coming Soon, Welcome Gifts Newborn Sign Hospital for Boy or Girl Style 1",,,,,,,,no,https://www.amazon.com/Custom-Announcement-Welcome-Newborn-Hospital/dp/B0GQXDPTRW/ref=sr_1_16?dib=eyJ2IjoiMSJ9.XtTLucYs6LQm9qDL9YyBwYQFrAWFEQbRVnMFCJ9kHQQJjgN4V_AEtuTXTXPHOXbASyS5UIjxDIcVgVQXSwVT68KzkmhZ_V4DUblM_flxYU2_p26X8bpMKVlAyYaHKmIcQm-bbnNku3GEMbOOlXSY2VXkpHvIFWjxJ4-ptp7dyFhgfOdt3Aa43ldzzDOHqcWbp-ET-Ke8Xw8UDph_nishGrfvxhiV4sA-zyyR9_Qnotk.q3jY9cRrY-U8gewBa2aSqynS9ZiA2a--YaZVyNWvfzs&dib_tag=se&m=A3D2FVIUCX0QRY&marketplaceID=ATVPDKIKX0DER&nsdOptOutParam=true&qid=1781510676&s=merchant-items&sr=1-16,https://www.amazon.com/s?i=merchant-items&me=A3D2FVIUCX0QRY&s=exact-aware-popularity-rank&ds=v1%3ARtonIjCU68ua8hSvZgLqgUzSjjaLw8N1%2FsWfBw6CWC4&marketplaceID=ATVPDKIKX0DER&qid=1776152167&ref=sr_st_exact-aware-popularity-rank
2026-06-15,2026-06-15T08:01:08+00:00,Competitor Store 23,seller,seller,LBB Trading,1,B0DVBL912R,,23,23,23,display_order,23,Amazon Business Card,,,,,,,,no,https://www.amazon.com/dp/B0DVBL912R?plattr=ACOMFO&ie=UTF-8,https://www.amazon.com/s?i=merchant-items&me=A3D2FVIUCX0QRY&s=exact-aware-popularity-rank&ds=v1%3ARtonIjCU68ua8hSvZgLqgUzSjjaLw8N1%2FsWfBw6CWC4&marketplaceID=ATVPDKIKX0DER&qid=1776152167&ref=sr_st_exact-aware-popularity-rank
2026-06-15,2026-06-15T08:01:08+00:00,Competitor Store 24,seller,seller,bozota,1,B0GQYGS83G,https://m.media-amazon.com/images/I/71LNpiANs5L._AC_UY218_.jpg,1,1,1,display_order,1,"IZI POD American 250th Anniversary Hawaiian Shirt 1776-2026 Patriotic, USA Independence Celebration Hawaiian Shirt for Men",,,,,,,,no,https://www.amazon.com/IZI-POD-Anniversary-Independence-Celebration/dp/B0GQYGS83G/ref=sr_1_1?dib=eyJ2IjoiMSJ9.yPawoW7_HSPPwCm1QsBDED5XHpnakR8JKo09NhlmQtWGaB-Jc2Cq4DxuyR5gZCRLiBTWfaj1JlqOJHcinZPNj52WxpqGs3UuIbr90UsX3Gx0HIJ8S8UpGmiHe4w0SQjeScPb5QMbxZ43yOufBixd0Gea07Xi22kgwxckyQ1GrgUFEHak6JuVUGKcokRbs7XDEO43Bc30cGkMOHSXXkAd24fsQI3YpTA9ml5fmNe3v-4.mUZrOBWGwzKWskcyMTq8Z8KqhIjxFAD-SsLGoeGzMNg&dib_tag=se&m=A1X47CX4SU1MV0&marketplaceID=ATVPDKIKX0DER&nsdOptOutParam=true&qid=1781510691&s=merchant-items&sr=1-1,https://www.amazon.com/s?i=merchant-items&me=A1X47CX4SU1MV0&s=exact-aware-popularity-rank&ds=v1%3A95CLGkLnWjICfzgGSpsq2uwoOWV%2F3MMlF0tKDqq1BNY&marketplaceID=ATVPDKIKX0DER&qid=1776152173&ref=sr_st_exact-aware-popularity-rank
2026-06-15,2026-06-15T08:01:08+00:00,Competitor Store 24,seller,seller,bozota,1,B0GQYY3B7R,,2,2,2,display_order,2,Design 10,,,,,,,,no,https://www.amazon.com/IZI-POD-Anniversary-Independence-Celebration/dp/B0GQYY3B7R/ref=is_sr_dp_2?dib=eyJ2IjoiMSJ9.yPawoW7_HSPPwCm1QsBDED5XHpnakR8JKo09NhlmQtWGaB-Jc2Cq4DxuyR5gZCRLiBTWfaj1JlqOJHcinZPNj52WxpqGs3UuIbr90UsX3Gx0HIJ8S8UpGmiHe4w0SQjeScPb5QMbxZ43yOufBixd0Gea07Xi22kgwxckyQ1GrgUFEHak6JuVUGKcokRbs7XDEO43Bc30cGkMOHSXXkAd24fsQI3YpTA9ml5fmNe3v-4.mUZrOBWGwzKWskcyMTq8Z8KqhIjxFAD-SsLGoeGzMNg&dib_tag=se&m=A1X47CX4SU1MV0&marketplaceID=ATVPDKIKX0DER&nsdOptOutParam=true&qid=1781510691&s=merchant-items&sr=1-1,https://www.amazon.com/s?i=merchant-items&me=A1X47CX4SU1MV0&s=exact-aware-popularity-rank&ds=v1%3A95CLGkLnWjICfzgGSpsq2uwoOWV%2F3MMlF0tKDqq1BNY&marketplaceID=ATVPDKIKX0DER&qid=1776152173&ref=sr_st_exact-aware-popularity-rank
2026-06-15,2026-06-15T08:01:08+00:00,Competitor Store 24,seller,seller,bozota,1,B0GQYGLFLJ,,3,3,3,display_order,3,Design 11,,,,,,,,no,https://www.amazon.com/IZI-POD-Anniversary-Independence-Celebration/dp/B0GQYGLFLJ/ref=is_sr_dp_3?dib=eyJ2IjoiMSJ9.yPawoW7_HSPPwCm1QsBDED5XHpnakR8JKo09NhlmQtWGaB-Jc2Cq4DxuyR5gZCRLiBTWfaj1JlqOJHcinZPNj52WxpqGs3UuIbr90UsX3Gx0HIJ8S8UpGmiHe4w0SQjeScPb5QMbxZ43yOufBixd0Gea07Xi22kgwxckyQ1GrgUFEHak6JuVUGKcokRbs7XDEO43Bc30cGkMOHSXXkAd24fsQI3YpTA9ml5fmNe3v-4.mUZrOBWGwzKWskcyMTq8Z8KqhIjxFAD-SsLGoeGzMNg&dib_tag=se&m=A1X47CX4SU1MV0&marketplaceID=ATVPDKIKX0DER&nsdOptOutParam=true&qid=1781510691&s=merchant-items&sr=1-1,https://www.amazon.com/s?i=merchant-items&me=A1X47CX4SU1MV0&s=exact-aware-popularity-rank&ds=v1%3A95CLGkLnWjICfzgGSpsq2uwoOWV%2F3MMlF0tKDqq1BNY&marketplaceID=ATVPDKIKX0DER&qid=1776152173&ref=sr_st_exact-aware-popularity-rank
2026-06-15,2026-06-15T08:01:08+00:00,Competitor Store 24,seller,seller,bozota,1,B0GQYRYBK3,,4,4,4,display_order,4,Design 12,,,,,,,,no,https://www.amazon.com/IZI-POD-Anniversary-Independence-Celebration/dp/B0GQYRYBK3/ref=is_sr_dp_4?dib=eyJ2IjoiMSJ9.yPawoW7_HSPPwCm1QsBDED5XHpnakR8JKo09NhlmQtWGaB-Jc2Cq4DxuyR5gZCRLiBTWfaj1JlqOJHcinZPNj52WxpqGs3UuIbr90UsX3Gx0HIJ8S8UpGmiHe4w0SQjeScPb5QMbxZ43yOufBixd0Gea07Xi22kgwxckyQ1GrgUFEHak6JuVUGKcokRbs7XDEO43Bc30cGkMOHSXXkAd24fsQI3YpTA9ml5fmNe3v-4.mUZrOBWGwzKWskcyMTq8Z8KqhIjxFAD-SsLGoeGzMNg&dib_tag=se&m=A1X47CX4SU1MV0&marketplaceID=ATVPDKIKX0DER&nsdOptOutParam=true&qid=1781510691&s=merchant-items&sr=1-1,https://www.amazon.com/s?i=merchant-items&me=A1X47CX4SU1MV0&s=exact-aware-popularity-rank&ds=v1%3A95CLGkLnWjICfzgGSpsq2uwoOWV%2F3MMlF0tKDqq1BNY&marketplaceID=ATVPDKIKX0DER&qid=1776152173&ref=sr_st_exact-aware-popularity-rank
2026-06-15,2026-06-15T08:01:08+00:00,Competitor Store 24,seller,seller,bozota,1,B0GQYTSWNB,,5,5,5,display_order,5,Design 13,,,,,,,,no,https://www.amazon.com/IZI-POD-Anniversary-Independence-Celebration/dp/B0GQYTSWNB/ref=is_sr_dp_5?dib=eyJ2IjoiMSJ9.yPawoW7_HSPPwCm1QsBDED5XHpnakR8JKo09NhlmQtWGaB-Jc2Cq4DxuyR5gZCRLiBTWfaj1JlqOJHcinZPNj52WxpqGs3UuIbr90UsX3Gx0HIJ8S8UpGmiHe4w0SQjeScPb5QMbxZ43yOufBixd0Gea07Xi22kgwxckyQ1GrgUFEHak6JuVUGKcokRbs7XDEO43Bc30cGkMOHSXXkAd24fsQI3YpTA9ml5fmNe3v-4.mUZrOBWGwzKWskcyMTq8Z8KqhIjxFAD-SsLGoeGzMNg&dib_tag=se&m=A1X47CX4SU1MV0&marketplaceID=ATVPDKIKX0DER&nsdOptOutParam=true&qid=1781510691&s=merchant-items&sr=1-1,https://www.amazon.com/s?i=merchant-items&me=A1X47CX4SU1MV0&s=exact-aware-popularity-rank&ds=v1%3A95CLGkLnWjICfzgGSpsq2uwoOWV%2F3MMlF0tKDqq1BNY&marketplaceID=ATVPDKIKX0DER&qid=1776152173&ref=sr_st_exact-aware-popularity-rank
